file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX194500099,99,33,s ovloukovitým ostřím.Jedna volut.ker.,ces_Latn,0.9998,580.74,Trash
CTX194500099,99,34,"strana plochá, druhá vyklenu",ces_Latn,0.7460,1050.07,Trash
CTX194500099,99,35,vyklenuPříčný lom rovný. Kámen-,ces_Latn,0.6362,183.91,Noisy
CTX194500099,99,36,chalcedon?.,vie_Latn,0.3657,1957.96,Trash
CTX194500099,99,37,Dálka 1.80 cm ',ces_Latn,0.9907,875.57,Trash
CTX194500099,99,38,výška u lomu 1.50 cm,ces_Latn,0.9828,318.86,Noisy
CTX194500099,99,39,Síla u 1 omu 0.40 cm,ces_Latn,0.8182,1186.64,Trash
CTX194500099,99,42,- Fragment kamenného plochého dtto Neolit,ces_Latn,0.5779,3527.66,Trash
CTX194500099,99,43,"nožíku s oboustranným ostřím, pásková k.",ces_Latn,0.9999,246.74,Noisy
CTX194500099,99,44,"s oříčným, rovným lomem. Jed- volut.ker.",ces_Latn,0.9216,198.21,Noisy
CTX194500099,99,45,na strana plochá. Nožík vy,ces_Latn,0.6921,503.71,Trash
CTX194500099,99,46,vyz chalcedonu. Ostří,ces_Latn,1.0000,587.60,Trash
CTX194500099,99,47,neretušováni. Kámen průhledný.,ces_Latn,1.0000,290.73,Noisy
CTX194500099,99,48,Dálka 2.40 cm,ces_Latn,0.9952,751.70,Trash
CTX194500099,99,49,výška 1.00 cm,ces_Latn,0.9333,281.86,Noisy
CTX194500099,99,50,Síla až 3 mm *,ces_Latn,0.9613,1642.14,Trash
CTX194500099,99,52,- Kamenný nožík / z neprůhl. dtto Neolit,ces_Latn,0.9896,1668.46,Trash
CTX194500099,99,53,odrůdy jaspisu?/ s jednostran- pásková k.,ces_Latn,0.9692,716.43,Trash
CTX194500099,99,54,"ným, nerovným ostřím .špička volut.ker.",ces_Latn,0.9871,297.51,Noisy
CTX194500099,99,55,pravděp. uražena. Ostří neretu,ces_Latn,1.0000,289.01,Noisy
CTX194500099,99,56,neretu,lvs_Latn,0.7824,31849.96,Trash
CTX194500099,99,57,Délka 2 .70 cm,ces_Latn,0.9659,1749.89,Trash
CTX194500099,99,58,Výška 1.60 cm,ces_Latn,0.5660,333.22,Noisy
CTX194500099,99,59,S f1 a až 0.30 cm,slk_Latn,0.5292,809.59,Trash
CTX194500099,70,1,Poznámka,slk_Latn,0.9997,897.28,Trash
CTX194500099,70,2,staré,ces_Latn,0.9926,28445.08,Trash
CTX194500099,70,3,číslo,slk_Latn,0.7664,40839.65,Trash
CTX194500099,70,4,"Předmět, jeho popis",ces_Latn,1.0000,344.97,Noisy
CTX194500099,70,5,po příp. jeho kresba,ces_Latn,1.0000,832.98,Trash
CTX194500099,70,6,Naleziště a,ces_Latn,1.0000,447.43,Noisy
CTX194500099,70,7,"zp, získání",ces_Latn,1.0000,872.63,Trash
CTX194500099,70,8,vržení,ces_Latn,1.0000,519.34,Trash
CTX194500099,70,9,dtto,gle_Latn,0.8644,839496.25,Trash
CTX194500099,70,11,střep dobre vypále-,ces_Latn,0.9997,940.14,Trash
CTX194500099,70,12,pocházející od okraje,ces_Latn,1.0000,716.23,Trash
CTX194500099,70,13,Neolit,vie_Latn,0.5174,1132056.62,Trash
CTX194500099,70,14,pásková k-,ces_Latn,0.5513,560.87,Trash
CTX194500099,70,15,volutová ker.,ces_Latn,0.9781,3951.33,Trash
CTX194500099,70,16,"nádoby, složený ze dvou",ces_Latn,1.0000,324.08,Noisy
CTX194500099,70,17,částí k sobě uměle st ele-,ces_Latn,1.0000,660.80,Trash
CTX194500099,70,18,"ných.Je prohnut, pochází",ces_Latn,1.0000,662.03,Trash
CTX194500099,70,19,pravděp. z mísy.Stíep je;,ces_Latn,1.0000,784.82,Trash
CTX194500099,70,20,"nezdoben, nerovného povr-",slk_Latn,0.8884,478.31,Noisy
CTX194500099,70,21,j chu. Na vnitřní straně čer,ces_Latn,1.0000,352.56,Noisy
CTX194500099,70,22,černa. vnější šedočerný.|,ces_Latn,1.0000,231.41,Noisy
CTX194500099,70,23,Pálen je z hlíny promísené,ces_Latn,0.9822,1233.17,Trash
CTX194500099,70,24,ostrými zrny křemene.Okraj,ces_Latn,0.9712,584.85,Trash
CTX194500099,70,25,"je hrbolatý, zaoblený, Z",slk_Latn,0.9101,203.68,Noisy
CTX194500099,70,26,"vnitrní strany mírně, zesla-",ces_Latn,1.0000,798.40,Trash
CTX194500099,70,32,šila. 0.60 - 0.80,N/A,0,0,Non-text
CTX194500099,70,33,C,N/A,0,0,Non-text
CTX194500099,113,2,/2,N/A,0,0,Non-text
CTX194500099,113,12,545,N/A,0,0,Non-text
CTX194500099,113,13,/,N/A,0,0,Non-text
CTX194500099,113,27,né,N/A,0,0,Non-text
CTX194500099,113,30,343 a 344,N/A,0,0,Non-text
CTX194500099,113,31,546,N/A,0,0,Non-text
CTX194500099,113,32,—,N/A,0,0,Non-text
CTX194500099,113,57,n,N/A,0,0,Non-text
CTX194500099,113,62,347-356,N/A,0,0,Non-text
CTX194500099,113,63,r,N/A,0,0,Non-text
CTX194500099,113,64,347,N/A,0,0,Non-text
CTX194500099,113,80,/t. /,N/A,0,0,Non-text
CTX194500099,113,82,1-,N/A,0,0,Non-text
CTX194500099,113,83,tř-,N/A,0,0,Non-text
CTX194500099,113,84,( ¬,N/A,0,0,Non-text
CTX194500099,113,85,1,N/A,0,0,Non-text
CTX194500099,113,90,346-356,N/A,0,0,Non-text
CTX194500099,113,91,348,N/A,0,0,Non-text
CTX194500099,113,92,-,N/A,0,0,Non-text
CTX194500099,70,27,bený .,slk_Latn,0.9998,674.41,Trash
CTX194500099,70,28,Dálka,ces_Latn,0.9999,1625.39,Trash
CTX194500099,70,29,nejV.,ces_Latn,1.0000,1083.47,Trash
CTX194500099,70,30,okraje 9.40 cm,ces_Latn,0.8741,988.04,Trash
CTX194500099,70,31,šířka 9.00 cm,ces_Latn,0.9998,492.00,Noisy
CTX194500099,70,34,tvaru nepravidelné-,ces_Latn,0.7080,5496.99,Trash
CTX194500099,70,35,Střep tvaru nepravi dělné-,ces_Latn,1.0000,494.83,Noisy
CTX194500099,70,36,ho lichoběžníku z jemné i,ces_Latn,1.0000,1072.50,Trash
CTX194500099,70,37,"dobře vypálenéhlíny, na",ces_Latn,1.0000,539.57,Trash
CTX194500099,70,38,"vnitřní straně černé, na",ces_Latn,1.0000,246.73,Noisy
CTX194500099,70,39,vnější tmavě až světle še,ces_Latn,1.0000,109.04,Noisy
CTX194500099,70,40,"šebarvy, silně prohnutý, . .",ces_Latn,1.0000,553.20,Trash
CTX194500099,70,41,na vnější straně zdoben částí,ces_Latn,1.0000,165.13,Noisy
CTX194500099,70,42,"volu, které jsou jemně .",ces_Latn,1.0000,1166.06,Trash
CTX194500099,70,43,ryté a přesekávány hlubo,ces_Latn,1.0000,281.29,Noisy
CTX194500099,70,44,hluborytými rýžkami o veli-,ces_Latn,0.7708,293.59,Noisy
CTX194500099,70,45,dtto,gle_Latn,0.8644,839500.25,Trash
CTX194500099,70,46,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,70,47,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,70,48,volutová ker.,ces_Latn,0.9781,3951.31,Trash
CTX194500099,70,49,kosti as 0.50 cm. Rýha ha,ces_Latn,0.3594,526.21,Trash
CTX194500099,70,50,spodní volutě je vždy mezi,ces_Latn,1.0000,700.25,Trash
CTX194500099,70,51,rýhami volut horních.,ces_Latn,0.8950,2314.34,Trash
CTX194500099,70,52,Délka. 6.9O cm,deu_Latn,0.6289,573.54,Trash
CTX194500099,70,53,šířka 3.80 cm,ces_Latn,0.9998,414.19,Noisy
CTX194500099,70,54,síla 0.60 až 0.80 cm,ces_Latn,0.9966,352.59,Noisy
CTX194500099,70,55,Střep ze silnostěnné nádoby,ces_Latn,1.0000,605.50,Trash
CTX194500099,70,56,"nepravidelného tvaru, na",slk_Latn,0.7866,1578.05,Trash
CTX194500099,70,57,vnější straně a na lomu,ces_Latn,1.0000,191.59,Noisy
CTX194500099,70,58,"barvy světle šedé, na,",ces_Latn,1.0000,927.25,Trash
CTX194500099,70,59,vnitrní straně šedé až,ces_Latn,1.0000,418.84,Noisy
CTX194500099,70,60,černé. Vnější strana zdo,ces_Latn,1.0000,369.56,Noisy
CTX194500099,70,61,zdoplastickou páskou,ces_Latn,0.9971,1961.18,Trash
CTX194500099,70,62,se dvěma důlky a rytou ozdobou,ces_Latn,1.0000,381.43,Noisy
CTX194500099,70,63,skládající se z hluboké,ces_Latn,1.0000,643.36,Trash
CTX194500099,70,64,rýhy přerývané důlkem.Ta-,ces_Latn,1.0000,257.43,Noisy
CTX194500099,70,65,to rýha je u spodní stra,ces_Latn,0.9978,1059.71,Trash
CTX194500099,70,66,strastřepu. Prostor mezi,ces_Latn,1.0000,585.76,Trash
CTX194500099,70,67,"rýhou, a plastickou páskou",ces_Latn,0.9607,768.21,Trash
CTX194500099,70,68,■obsahuje 2 šikmo položení,ces_Latn,0.9171,1322.17,Trash
CTX194500099,70,69,malé rýžky o délce as 0.5,ces_Latn,0.9901,424.27,Noisy
CTX194500099,70,70,cm. •,vie_Latn,0.7234,635.87,Trash
CTX194500099,70,71,dtto,gle_Latn,0.8644,839500.25,Trash
CTX194500099,70,72,leo j it,lit_Latn,0.4544,4380.59,Trash
CTX194500099,70,73,Pásková k.,slk_Latn,0.9627,511.49,Trash
CTX194500099,70,74,volutová ker,ces_Latn,0.9522,8386.02,Trash
CTX194500099,113,1,Str.,deu_Latn,0.4720,69.23,Noisy
CTX194500099,113,3,Inv.,deu_Latn,0.9672,69.86,Clear
CTX194500099,113,4,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,113,5,' Staré,deu_Latn,0.3353,73075.55,Trash
CTX194500099,113,6,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,113,7,"Předmět, jeho popis, po příp. kresba",ces_Latn,1.0000,217.77,Noisy
CTX194500099,113,8,Naleziště,ces_Latn,1.0000,384.43,Noisy
CTX194500099,113,9,a způsob získání,ces_Latn,1.0000,840.54,Trash
CTX194500099,113,10,"Bližší kult, určení",ces_Latn,0.9993,274.06,Noisy
CTX194500099,113,11,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX194500099,113,14,"Okrajový střep z nádoby, do",ces_Latn,0.9985,374.83,Noisy
CTX194500099,113,15,dovypálený z hlíny promíse,ces_Latn,0.9935,542.28,Trash
CTX194500099,113,16,"malými kousky slídy, barvy",ces_Latn,1.0000,1125.40,Trash
CTX194500099,113,17,černé. Zaoblený okraj je ze,ces_Latn,0.9970,927.82,Trash
CTX194500099,113,18,"zemírně ven vyklenut,",ces_Latn,1.0000,1132.31,Trash
CTX194500099,113,19,těsně pod okrajem je as 1.4,ces_Latn,1.0000,372.59,Noisy
CTX194500099,113,20,"cm široké tenčí stěna, poté",ces_Latn,1.0000,540.94,Trash
CTX194500099,113,21,as 9mm širší pruh zesílena,ces_Latn,0.9999,572.47,Trash
CTX194500099,113,22,pod ním šikmo se bočná stěna,ces_Latn,0.9999,364.50,Noisy
CTX194500099,113,23,sklání směrem ke dnu.Vnější,ces_Latn,1.0000,446.90,Noisy
CTX194500099,113,24,strana hlazena a leštěng.Dél,ces_Latn,0.9992,340.18,Noisy
CTX194500099,113,25,ka okraje as 7.5 cm,ces_Latn,0.8980,604.57,Trash
CTX194500099,113,26,dtto,gle_Latn,0.8644,839500.25,Trash
CTX194500099,113,28,Římská k.,ces_Latn,1.0000,1021.47,Trash
CTX194500099,113,29,Spolunal .,ces_Latn,0.4108,12652.11,Trash
CTX194500099,113,33,Střen trojhelníkového tvaru,ces_Latn,0.9999,838.52,Trash
CTX194500099,113,34,"mírně prohnutý, dobře vynále",ces_Latn,1.0000,361.69,Noisy
CTX194500099,113,35,ný z jemné hlíny promísené,ces_Latn,0.9380,734.92,Trash
CTX194500099,113,36,drobnými kousky slídy. Barva,ces_Latn,1.0000,1162.72,Trash
CTX194500099,113,37,"střenu ne lomu hnědá, na vni",ces_Latn,1.0000,225.95,Noisy
CTX194500099,113,38,ní 1 vnější straně černá.Vně,ces_Latn,1.0000,96.38,Clear
CTX194500099,113,39,"ší strana je velmi hladká,",ces_Latn,0.9986,1273.37,Trash
CTX194500099,113,40,leštěná.Ne vnější straně je,ces_Latn,1.0000,121.22,Noisy
CTX194500099,113,41,"ostře rytá širší, hlubší rý",ces_Latn,1.0000,105.07,Noisy
CTX194500099,113,42,rýspojujíc' es středy dvou,ces_Latn,1.0000,636.86,Trash
CTX194500099,113,43,stran.,vie_Latn,0.6762,135.86,Noisy
CTX194500099,113,44,"Délke stran:2,6 x 4,2 x 3.8c",deu_Latn,0.4332,196.13,Noisy
CTX194500099,113,45,Síle 6 mm A m,ces_Latn,0.8468,4436.21,Trash
CTX194500099,113,46,Délka rýhy 2 cm \ M,ces_Latn,0.8761,1307.82,Trash
CTX194500099,113,47,kat.území,ces_Latn,0.9398,1492.09,Trash
CTX194500099,113,48,2 Nbk při,ces_Latn,1.0000,491.25,Noisy
CTX194500099,113,49,stavbě po,ces_Latn,1.0000,1386.88,Trash
CTX194500099,113,50,nádr. Tra,slk_Latn,0.9342,4420.19,Trash
CTX194500099,113,51,tř-u sv.Voj,epo_Latn,0.9036,706.37,Trash
CTX194500099,113,52,"j-těcha ,blí",ces_Latn,1.0000,1746.05,Trash
CTX194500099,113,53,že vodo je,slv_Latn,0.8988,1601.28,Trash
CTX194500099,113,54,mu. Nalezl,ces_Latn,0.8843,5707.36,Trash
CTX194500099,113,55,Novotný B,slk_Latn,0.9972,573.89,Trash
CTX194500099,113,56,Poděbrady,ces_Latn,0.9795,1463.57,Trash
CTX194500099,113,58,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,113,59,Páskoví k.,ces_Latn,0.5359,747.25,Trash
CTX194500099,113,60,. volut.ke,vie_Latn,0.6574,19287.18,Trash
CTX194500099,113,61,Spolunal.,ces_Latn,0.6079,3020.98,Trash
CTX194500099,113,65,Malý střípek tro úhelníkové,ces_Latn,1.0000,387.72,Noisy
CTX194500099,113,66,"úhelníkovétvaru, mírně prohnutý,vy",ces_Latn,1.0000,857.16,Trash
CTX194500099,113,67,"prohnutý,vyz je né hlíny, na vně",ces_Latn,1.0000,341.57,Noisy
CTX194500099,113,68,"ší straně tmavě šedý, na vni",ces_Latn,1.0000,154.44,Noisy
CTX194500099,113,69,ní světle hnědé barvy.Vnější,ces_Latn,1.0000,281.37,Noisy
CTX194500099,113,70,strana zdobena 2 ma rozbíhej,ces_Latn,0.4407,1688.73,Trash
CTX194500099,113,71,"čími se rýhami, které spolu",ces_Latn,1.0000,556.36,Trash
CTX194500099,113,72,svírají ostrý uhel.Styčný bo,ces_Latn,0.9958,903.02,Trash
CTX194500099,113,73,je as v 1/3 nejdelší strany.,ces_Latn,0.9996,827.77,Trash
CTX194500099,113,74,"Rýhy jsou ostře ryté,úzké.",ces_Latn,1.0000,872.62,Trash
CTX194500099,113,75,Vnější strana střenu je dost,ces_Latn,1.0000,228.97,Noisy
CTX194500099,113,76,poškozena.,slv_Latn,0.8639,1066.86,Trash
CTX194500099,113,77,Délka stran 2.8x2.1x5.4 cm,ces_Latn,0.8221,105.53,Noisy
CTX194500099,113,78,Síla 0.5 cm,ces_Latn,0.8141,559.12,Trash
CTX194500099,113,79,Délka rýh 1.4 a l.o cm,ces_Latn,0.9182,278.52,Noisy
CTX194500099,113,81,dtto,gle_Latn,0.8644,839500.25,Trash
CTX194500099,113,86,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,113,87,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,113,88,volut. ker.,vie_Latn,0.8289,2187.27,Trash
CTX194500099,113,89,Spolunal.,ces_Latn,0.6079,3020.98,Trash
CTX194500099,113,93,Okrajový střen z nádoby/es,ces_Latn,0.9997,420.30,Noisy
CTX194500099,113,94,"m’sovité, s rovným, většinou",ces_Latn,0.9999,239.03,Noisy
CTX194500099,113,95,na vnitřní straně otlučeným,ces_Latn,1.0000,446.16,Noisy
CTX194500099,113,96,okra jem. Ne j slabší je u okra,ces_Latn,0.8367,2716.28,Trash
CTX194500099,113,97,je /es 4 mm/ a směrem ke dnu,ces_Latn,0.9997,3520.42,Trash
CTX194500099,113,98,se rozšiřuje / až do l.o cm/,ces_Latn,0.9997,433.45,Noisy
CTX194500099,113,99,Okraj byl zaoblen.Barva stře,ces_Latn,1.0000,1123.30,Trash
CTX194500099,113,100,dtto,gle_Latn,0.8644,839500.25,Trash
CTX194500099,113,101,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,113,105,346-356,N/A,0,0,Non-text
CTX194500099,27,1,26,N/A,0,0,Non-text
CTX194500099,27,7,po,N/A,0,0,Non-text
CTX194500099,27,20,1932,N/A,0,0,Non-text
CTX194500099,27,24,"60,61,63, 64",N/A,0,0,Non-text
CTX194500099,27,25,"65,75,76,7",N/A,0,0,Non-text
CTX194500099,27,27,ne.,N/A,0,0,Non-text
CTX194500099,27,28,75,N/A,0,0,Non-text
CTX194500099,27,29,4?0,N/A,0,0,Non-text
CTX194500099,27,30,a-c,N/A,0,0,Non-text
CTX194500099,27,31,5392,N/A,0,0,Non-text
CTX194500099,27,60,"60,61,63,62",N/A,0,0,Non-text
CTX194500099,27,61,"65, 74,76,",N/A,0,0,Non-text
CTX194500099,27,62,77.,N/A,0,0,Non-text
CTX194500099,27,63,e,N/A,0,0,Non-text
CTX194500099,27,64,v. v.,N/A,0,0,Non-text
CTX194500099,27,65,1932,N/A,0,0,Non-text
CTX194500099,27,67,76,N/A,0,0,Non-text
CTX194500099,27,68,470,N/A,0,0,Non-text
CTX194500099,27,69,a-c,N/A,0,0,Non-text
CTX194500099,27,70,5392,N/A,0,0,Non-text
CTX194500099,27,81,0®,N/A,0,0,Non-text
CTX194500099,27,87,1932. “,N/A,0,0,Non-text
CTX194500099,27,99,"63,64,65,74",N/A,0,0,Non-text
CTX194500099,27,100,"75,77.",N/A,0,0,Non-text
CTX194500099,27,101,d,N/A,0,0,Non-text
CTX194500099,27,102,77,N/A,0,0,Non-text
CTX194500099,27,103,470,N/A,0,0,Non-text
CTX194500099,27,104,a-c,N/A,0,0,Non-text
CTX194500099,27,105,5392,N/A,0,0,Non-text
CTX194500099,27,130,"63,64,65,74",N/A,0,0,Non-text
CTX194500099,27,131,e,N/A,0,0,Non-text
CTX194500099,27,132,ž-,N/A,0,0,Non-text
CTX194500099,144,1,/4,N/A,0,0,Non-text
CTX194500099,144,5,1,N/A,0,0,Non-text
CTX194500099,144,6,i c,N/A,0,0,Non-text
CTX194500099,144,10,a,N/A,0,0,Non-text
CTX194500099,144,15,V,N/A,0,0,Non-text
CTX194500099,144,17,il,N/A,0,0,Non-text
CTX194500099,144,18,( >) (,N/A,0,0,Non-text
CTX194500099,144,19,5,N/A,0,0,Non-text
CTX194500099,144,25,tto,N/A,0,0,Non-text
CTX194500099,144,31,( C,N/A,0,0,Non-text
CTX194500099,144,32,<,N/A,0,0,Non-text
CTX194500099,144,34,/! 6 A,N/A,0,0,Non-text
CTX194500099,144,35,—,N/A,0,0,Non-text
CTX194500099,113,102,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,113,103,volut.ker.,vie_Latn,0.6017,691.32,Trash
CTX194500099,113,104,Spolunal .,ces_Latn,0.4108,12652.11,Trash
CTX194500099,27,2,Inv. staré,ces_Latn,0.7191,12919.64,Trash
CTX194500099,27,3,ís. číslo,slk_Latn,0.6734,1271.83,Trash
CTX194500099,27,4,"""ředmět, jeho popis,",ces_Latn,1.0000,312.41,Noisy
CTX194500099,27,5,po příp. jeho kresba,ces_Latn,1.0000,832.98,Trash
CTX194500099,27,6,Týl otlučen. Hrubší po,ces_Latn,0.9618,670.39,Trash
CTX194500099,27,8,délka 8.J0 cm,ces_Latn,0.9574,1392.54,Trash
CTX194500099,27,9,šírka u týlu 2.70 cm,ces_Latn,0.9487,349.14,Noisy
CTX194500099,27,10,u ostří 5.20 cm,ces_Latn,1.0000,904.41,Trash
CTX194500099,27,11,síla největší 1.80 cm,ces_Latn,1.0000,312.93,Noisy
CTX194500099,27,12,váha 16 dkg,slk_Latn,0.8420,19369.41,Trash
CTX194500099,27,13,Naleziště a,ces_Latn,1.0000,447.43,Noisy
CTX194500099,27,14,zp. získání,ces_Latn,1.0000,920.64,Trash
CTX194500099,27,15,bližší k.,ces_Latn,0.9886,180.11,Noisy
CTX194500099,27,16,určení,ces_Latn,1.0000,8829.77,Trash
CTX194500099,27,17,1 Poznámky,slk_Latn,0.9934,4473.23,Trash
CTX194500099,27,18,"bíček, říd. uč",ces_Latn,1.0000,166.21,Noisy
CTX194500099,27,19,"v.v, Nymburk",vie_Latn,0.7378,526.52,Trash
CTX194500099,27,21,"zy z Mcel,",ces_Latn,0.5192,12228.83,Trash
CTX194500099,27,22,"Studců, Jik",ces_Latn,0.8949,391.40,Noisy
CTX194500099,27,23,"ve"" Viz té",ces_Latn,0.9900,5153.39,Trash
CTX194500099,27,26,Bližší ne,ces_Latn,0.9997,378.75,Noisy
CTX194500099,27,32,Fragment kamenného plo-,ces_Latn,0.7163,1361.92,Trash
CTX194500099,27,33,; chého klínu. Zachována,ces_Latn,0.9989,863.50,Trash
CTX194500099,27,34,| část s ostřím.Rovný lom,ces_Latn,1.0000,331.01,Noisy
CTX194500099,27,35,"- příčný kolmo na podélný,",ces_Latn,0.9997,164.20,Noisy
CTX194500099,27,36,i Ostří sbroušeno s obou,ces_Latn,1.0000,1685.85,Trash
CTX194500099,27,37,: stran stejnoměrně.Hrany,ces_Latn,1.0000,870.97,Trash
CTX194500099,27,38,1 zaobleny.Dle zachované,ces_Latn,0.6660,1920.62,Trash
CTX194500099,27,39,: části bylo ostří oblou-,ces_Latn,1.0000,652.00,Trash
CTX194500099,27,40,kovitě vyklenuté.,ces_Latn,1.0000,524.88,Trash
CTX194500099,27,41,Délka zachovaná 4.60 cm,ces_Latn,0.8450,923.00,Trash
CTX194500099,27,42,: šířka zachovaná 2.20 cm,ces_Latn,0.9792,534.95,Trash
CTX194500099,27,43,největší síla 2.50 cm,ces_Latn,1.0000,226.50,Noisy
CTX194500099,27,44,váha 4.00 dkg,slk_Latn,0.6838,2059.54,Trash
CTX194500099,27,45,! OP,kor_Hang,0.9542,826715.19,Trash
CTX194500099,27,46,"Nal: Mcely,Stu",ces_Latn,0.4814,793.46,Trash
CTX194500099,27,47,"ce, J ixkicekev",kor_Hang,0.4428,599.97,Trash
CTX194500099,27,48,Dar: p.J. Rou,slk_Latn,0.6450,423.56,Noisy
CTX194500099,27,49,Rouříd.uč.,ces_Latn,0.9999,272.64,Noisy
CTX194500099,27,50,-Neolit,eus_Latn,0.3468,12596.56,Trash
CTX194500099,27,51,. nordická,ces_Latn,0.9537,6915.32,Trash
CTX194500099,27,52,Ve starém,ces_Latn,1.0000,30659.21,Trash
CTX194500099,27,53,inventáři,ces_Latn,1.0000,2082.71,Trash
CTX194500099,27,54,zaneseno:,slv_Latn,0.6313,8344.87,Trash
CTX194500099,27,55,"""Nálezy ze",ces_Latn,0.9977,8682.39,Trash
CTX194500099,27,56,"Mcel, Stud",ces_Latn,0.9265,6503.14,Trash
CTX194500099,27,57,"a 5 ikve """,slk_Latn,0.4231,2355.05,Trash
CTX194500099,27,58,Bližší ne,ces_Latn,0.9997,378.75,Noisy
CTX194500099,27,59,neViz,eus_Latn,0.6443,341.17,Noisy
CTX194500099,27,66,Nymburk,deu_Latn,0.5788,429.28,Noisy
CTX194500099,27,71,Fragment kamenného ploché,ces_Latn,0.5022,1837.95,Trash
CTX194500099,27,72,ho klínu. Lom napříš. Rov,ces_Latn,0.9991,517.34,Trash
CTX194500099,27,73,Rovostří.Hrany zaobleny.,ces_Latn,0.9988,497.86,Noisy
CTX194500099,27,74,"Älín vyhla zen, z boku, zvě",ces_Latn,0.9999,208.64,Noisy
CTX194500099,27,75,tralý. Ostří oboustranně,ces_Latn,1.0000,591.52,Trash
CTX194500099,27,76,souměrně sbroušeno.,ces_Latn,1.0000,341.69,Noisy
CTX194500099,27,77,Délka. 3.70 em,por_Latn,0.9891,733.32,Trash
CTX194500099,27,78,šířka u ostří 4.00 cm,ces_Latn,1.0000,329.39,Noisy
CTX194500099,27,79,síla největší 1.50 cm,ces_Latn,1.0000,315.01,Noisy
CTX194500099,27,80,váha 4.00 dkg,slk_Latn,0.6838,2059.54,Trash
CTX194500099,27,82,"-Nal. : Meely,St",hun_Latn,0.4388,1671.63,Trash
CTX194500099,27,83,"ce, Jikev.",fra_Latn,0.1830,830.72,Trash
CTX194500099,27,84,Dar.: p.J.Rou-,ces_Latn,0.1713,553.46,Trash
CTX194500099,27,85,"-bíček, říd.uč,",ces_Latn,1.0000,145.97,Noisy
CTX194500099,27,86,v. v. Nym: urk,vie_Latn,0.7639,556.28,Trash
CTX194500099,27,88,d- “eolit,als_Latn,0.6658,832.79,Trash
CTX194500099,27,89,nordická k.,ces_Latn,0.9281,5112.04,Trash
CTX194500099,27,90,Ve starém,ces_Latn,1.0000,30659.21,Trash
CTX194500099,27,91,inventýři,ces_Latn,0.9971,633.49,Trash
CTX194500099,27,92,zaneseno:,slv_Latn,0.6313,8344.87,Trash
CTX194500099,27,93,""" Nálezy",ces_Latn,0.8562,10684.41,Trash
CTX194500099,27,94,"ze Mcel,",ces_Latn,0.9996,4013.73,Trash
CTX194500099,27,95,ce a Jikve’,ces_Latn,0.9951,901.17,Trash
CTX194500099,27,96,Bližší ne,ces_Latn,0.9997,378.75,Noisy
CTX194500099,27,97,"ne.""",eng_Latn,0.7594,2959.58,Trash
CTX194500099,27,98,"Viz: 60,61",deu_Latn,0.6329,1341.92,Trash
CTX194500099,27,106,"Fragment kamenného, plo",ces_Latn,0.5773,1007.43,Trash
CTX194500099,27,107,plosekeromlatu s zúže,ces_Latn,0.8192,1056.40,Trash
CTX194500099,27,108,zúžetýlem. Příčný lom pro,ces_Latn,0.9961,190.40,Noisy
CTX194500099,27,109,chází vývrtem. Týl mírně,ces_Latn,1.0000,172.22,Noisy
CTX194500099,27,110,vyklenut. Nepravidelný,ces_Latn,0.7625,2486.71,Trash
CTX194500099,27,111,tavar i průřez.,ces_Latn,0.9986,358.37,Noisy
CTX194500099,27,112,"Lelka >,80 cm",ces_Latn,0.8086,1994.82,Trash
CTX194500099,27,113,největší šířka 5.50 cm,ces_Latn,1.0000,169.35,Noisy
CTX194500099,27,114,největší síla 2.9'0 cm,ces_Latn,1.0000,223.99,Noisy
CTX194500099,27,115,"Nal. :Mcely,Stud",est_Latn,0.2505,1540.27,Trash
CTX194500099,27,116,"ce, Jikev.",fra_Latn,0.1830,830.72,Trash
CTX194500099,27,117,-Dar.: p .J.Roubí 1,ces_Latn,0.9524,3812.00,Trash
CTX194500099,27,118,"ček, ríd. uč.v,",slk_Latn,0.9637,200.30,Noisy
CTX194500099,27,119,v. Nymburk 1932,vie_Latn,0.8660,1992.75,Trash
CTX194500099,27,120,- Neolit,vie_Latn,0.4388,77982.70,Trash
CTX194500099,27,121,nordioé k,dan_Latn,0.4585,7059.05,Trash
CTX194500099,27,122,Ve starém,ces_Latn,1.0000,30659.21,Trash
CTX194500099,27,123,.inventáři,ces_Latn,0.9998,772.05,Trash
CTX194500099,27,124,zaneseno:,slv_Latn,0.6313,8344.87,Trash
CTX194500099,27,125,2Nálezy ze,ces_Latn,0.9991,6300.79,Trash
CTX194500099,27,126,"Mcel, Studí",ces_Latn,0.9971,6268.33,Trash
CTX194500099,27,127,a Jikve.Bl:,ces_Latn,0.6029,5355.04,Trash
CTX194500099,27,128,ší neznámo,ces_Latn,0.9977,2503.17,Trash
